CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend
23575,,Bobby,,Ray,,7535 Hoover Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0110,11/24/1943,Bachelors ,Management,M,M,0,2,0,2,62136,65
29348,,Miguel,,Bryant,,261 Oak Park Blvd.,,Seattle,Washington,United States,98104,716-555-0159,7/15/1965,Bachelors ,Skilled Manual,M,M,1,1,3,3,68540,114
15914,,Logan,A,Bryant,,4569 La Salle Ct.,,Puyallup,Washington,United States,98371,206-555-0173,8/22/1952,Partial College,Professional,M,S,1,2,2,4,100560,101
28790,,Seth,,Howard,,1119 Elderwood Dr.,,Lake Oswego,Oregon,United States,97034,309-555-0116,8/10/1958,High School,Skilled Manual,M,S,1,2,0,2,39254,63
17985,,Cedric,,Sun,,Celler Weg 123,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0131,4/15/1967,Bachelors ,Clerical,M,M,1,0,0,0,53849,75
14377,,Paula,D,Ruiz,,3603 Stinson,,Bellingham,Washington,United States,98225,638-555-0164,6/9/1944,Bachelors ,Management,F,S,1,2,0,4,83853,48
25235,,Monique,,Torres,,8421 St. Francis,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0181,12/28/1962,Partial College,Skilled Manual,F,M,1,1,0,1,75744,50
27080,,Nathan,W,Campbell,,406 Chinquapin Ct.,,Concord,California,United States,94519,131-555-0151,6/3/1970,Bachelors ,Skilled Manual,M,M,1,0,1,1,69480,90
12076,,Chloe,W,Washington,,9115 Arthur Rd.,,Fremont,California,United States,94536,276-555-0136,2/26/1944,Bachelors ,Management,F,M,1,2,0,5,79444,51
14914,,Arianna,,Gray,,6065 Blue Cr,,Burlingame,California,United States,94010,862-555-0181,8/18/1957,Partial College,Clerical,F,M,1,1,0,1,54030,51
18220,,Brent,,Huang,,1903 Vista Place,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0176,11/12/1971,Partial High School,Professional,M,M,1,4,5,5,143145,164
18435,,Maria,I,Phillips,,2650 Portside Ct,,Walla Walla,Washington,United States,99362,275-555-0132,8/19/1939,Graduate Degree,Management,F,S,1,2,0,5,94616,47
21506,,Randall,,Gutierrez,,Auf den Kuhlen Straße 56,,Poing,Saarland,Germany,66041,1 (11) 500 555-0158,10/23/1957,Partial College,Professional,M,M,1,2,4,4,157708,156
25164,,Isaac,C,Parker,,2068 Suzanne Dr.,,Burbank,California,United States,91502,762-555-0149,8/24/1956,Partial College,Professional,M,M,0,1,2,3,104584,112
27023,,Emily,,Simmons,,280 Calle Verde Dr.,,Corvallis,Oregon,United States,97330,188-555-0149,4/10/1955,Partial High School,Clerical,F,S,1,2,0,3,23592,38
13788,,Kari,,Fernandez,,5082 Longview Road,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0113,5/15/1966,Bachelors ,Clerical,F,M,1,1,1,1,65159,61
28376,,Eugene,L,Chen,,Lieblingsweg 4,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0116,10/8/1967,Bachelors ,Clerical,M,S,0,0,0,0,65481,72
15011,,Amber,E,Mitchell,,5537 Baltic Sea Ct.,,Downey,California,United States,90241,802-555-0115,11/13/1977,Partial College,Skilled Manual,F,S,1,2,0,0,70864,47
20524,,Angelica,J,Jenkins,,6489 Palms,,Corvallis,Oregon,United States,97330,173-555-0120,4/5/1949,Partial College,Professional,F,S,1,2,1,2,73000,54
26430,,Paula,,Sanz,,8011 Elwood Drive,,Perth,South Australia,Australia,6006,1 (11) 500 555-0112,11/10/1975,Bachelors ,Professional,F,S,0,3,0,0,100528,53
27295,,Wyatt,,Taylor,,6752 Covington Court,,Lynnwood,Washington,United States,98036,343-555-0182,5/18/1966,Graduate Degree,Professional,M,S,1,0,0,0,113156,78
17154,,Geoffrey,L,Martinez,,1305 Rain Drop Circle,,Burbank,California,United States,91502,368-555-0168,8/20/1949,Bachelors ,Management,M,M,1,0,1,2,115542,99
19249,,Chad,J,Andersen,,Am Grossen Dern 8249,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0138,12/3/1961,Bachelors ,Manual,M,M,1,0,0,1,37959,69
20992,,Julio,,Serrano,,1343 Prospect St,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0143,7/16/1979,Bachelors ,Clerical,M,M,1,0,0,0,36261,63
12727,,Amanda,E,Ross,,"141, rue Jean Mermoz",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0184,4/12/1980,Partial High School,Manual,F,S,0,2,0,0,27861,39
13180,,Leslie,N,Sanz,,1104 Colton Ln,,Burien,Washington,United States,98168,583-555-0119,2/22/1942,Bachelors ,Management,F,M,1,2,0,5,107852,54
21634,,Arianna,,Cook,,2748 Pine St.,,Edmonds,Washington,United States,98020,153-555-0177,5/25/1965,Bachelors ,Skilled Manual,F,M,1,3,3,3,63236,79
26816,,Ronnie,,Wu,,"5757, avenue de l´ Union Centrale",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0183,3/9/1968,Graduate Degree,Clerical,M,M,1,0,0,0,84808,79
13761,,Logan,H,Powell,,1094 Loveridge Circle,,Oregon City,Oregon,United States,97045,499-555-0163,9/2/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,121552,87
19855,,John,,Smith,,9869 Fall Creek,,Port Hammond,British Columbia,Canada,V6B 3P7,835-555-0141,2/26/1946,Bachelors ,Management,M,M,1,3,0,5,88753,76
20481,,Jordan,L,Edwards,,6898 Roxie Lane,,Newport Beach,California,United States,92625,301-555-0135,3/7/1962,High School,Skilled Manual,M,M,1,2,2,3,46692,94
20369,,Trevor,J,Barnes,,8969 Royal Links Ct.,,Corvallis,Oregon,United States,97330,543-555-0173,8/23/1954,Partial High School,Skilled Manual,M,S,1,2,0,2,113369,79
15129,,Jennifer,M,Patterson,,7572 Easley Drive,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0175,10/6/1973,Bachelors ,Professional,F,M,0,3,0,0,105320,52
24368,,Ebony,,Prasad,,7801 Midway Ct.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0157,4/8/1969,Graduate Degree,Management,F,S,0,2,0,1,145791,52
27772,,Darrell,,Goel,,"1, rue de l´Avenir",,Morangis,Essonne,France,91420,1 (11) 500 555-0165,3/23/1966,Partial High School,Manual,M,S,0,1,3,5,19489,86
24109,,Eddie,A,Suarez,,"844, rue Basse-du-Rocher",,Paris,Seine (Paris),France,75017,1 (11) 500 555-0115,6/18/1977,High School,Manual,M,S,0,1,0,0,33492,54
24218,,Bryant,,Lopez,,3594 Vista Del Sol,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0144,4/26/1968,Partial College,Manual,M,S,0,0,1,1,25849,72
21325,,Angela,,Hayes,,8273 Glacier Drive,,El Cajon,California,United States,92020,848-555-0112,7/10/1960,High School,Professional,F,M,1,4,3,3,133207,86
18436,,Richard,,Johnson,,3128 Second Street,,Santa Monica,California,United States,90401,705-555-0155,5/20/1939,Graduate Degree,Management,M,M,0,2,0,4,140709,82
16896,,Natalie,,Perez,,867 Maria Vega Court,,El Cajon,California,United States,92020,186-555-0118,10/21/1952,Partial College,Professional,F,M,0,2,0,3,48145,48
16659,,Emily,,Jones,,9716 Broadmoor Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0173,12/3/1955,High School,Skilled Manual,F,S,1,2,0,2,101277,50
16343,,Joel,E,Malhotra,,3711 Cambridge Drive,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0113,8/24/1951,High School,Skilled Manual,M,M,0,2,0,3,51959,69
19709,,Christian,V,Martin,,2606 Lacanda,,Westminster,British Columbia,Canada,V3L 1H4,178-555-0122,5/20/1936,Partial College,Professional,M,M,0,2,0,3,62968,68
16832,,Isaiah,J,Parker,,2668 E. 79th Street,,Renton,Washington,United States,98055,156-555-0115,6/12/1932,Graduate Degree,Management,M,S,1,2,0,3,125901,68
19118,,Ian,,Thomas,,5008 Falls Ct,,Oak Bay,British Columbia,Canada,V8P,250-555-0122,8/3/1971,Graduate Degree,Professional,M,M,1,0,0,1,105934,84
13375,,Jason,,Kumar,,1974 Heritage Oaks,,Colma,California,United States,94014,758-555-0180,4/11/1948,Partial College,Professional,M,M,1,2,1,2,108168,94
25541,,Gary,,Hernandez,,Kalkweg 50,,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0182,9/22/1958,Bachelors ,Manual,M,M,0,0,0,1,29272,66
24970,,Blake,,Wright,,287 Firestone Drive,,Salem,Oregon,United States,97301,971-555-0132,4/18/1948,Partial College,Professional,M,M,1,1,1,2,94742,97
16088,,Bryce,A,Sanders,,1870 Blue Ridge Dr.,,Beaverton,Oregon,United States,97005,449-555-0174,7/10/1967,Bachelors ,Professional,M,S,0,1,0,0,66974,68
20361,,Jonathon,,Moreno,,9866 Santa Lucia Dr,,Burien,Washington,United States,98168,589-555-0117,10/3/1936,Graduate Degree,Management,M,M,1,2,0,2,84210,69
24715,,Kelli,,Nath,,"390, avenue de Malakoff",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0183,3/4/1971,Partial High School,Manual,F,S,0,2,0,0,12267,43
13613,,Derek,E,Jai,,460 Carzino Ct,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0129,12/24/1975,Bachelors ,Professional,M,M,1,3,0,0,103430,86
15018,,Felicia,L,Martin,,6492 Cunningham Way,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0146,10/24/1951,High School,Skilled Manual,F,M,0,2,0,3,41799,46
22392,,Bailey,A,Gray,,"505, quai Paul Doumer",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0130,5/14/1954,Partial College,Manual,F,M,1,1,0,2,15925,43
23637,,Yolanda,E,Jai,,"43, rue Jean Mermoz",,Croix,Nord,France,59170,1 (11) 500 555-0161,10/14/1948,High School,Management,F,M,1,3,1,5,99842,60
12712,,Arthur,,Romero,,Werftstr 54,,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0110,8/17/1973,Partial High School,Manual,M,S,0,2,0,0,21025,59
19400,,Gavin,A,Hayes,,6123 Lancelot Dr.,,Vancouver,British Columbia,Canada,V7L 4J4,699-555-0137,3/11/1967,Partial College,Skilled Manual,M,S,1,1,0,0,59771,68
20868,,Misty,,Shan,,6208 Artnell Ct,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0153,9/10/1951,High School,Manual,F,M,0,2,0,4,24042,43
24447,,Cody,,Morgan,,9159 Shepberry Court,,Bellflower,California,United States,90706,158-555-0128,6/10/1949,High School,Professional,M,M,1,2,0,4,56495,75
14178,,Katie,,Raje,,"8, avenue de Norvege",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0136,9/15/1946,Partial College,Professional,F,S,0,2,0,5,99664,49
18062,,Dylan,,Anderson,,416 Yosemite Circle,,San Gabriel,California,United States,91776,665-555-0156,7/21/1944,Bachelors ,Management,M,M,0,2,0,4,91417,69
21978,,Tracy,E,Deng,,6045 Elwood Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0157,3/8/1967,Bachelors ,Professional,F,M,1,0,4,4,114412,89
23819,,Vanessa,,Washington,,5210 Lillian Dr,,Vancouver,British Columbia,Canada,V7L 4J4,101-555-0122,4/14/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,0,67090,52
13099,,Jay,N,Romero,,5740 Elderwood Dr,,Campbellsville,Kentucky,United States,42718,977-555-0126,8/4/1957,Partial College,Professional,M,M,0,0,2,3,88048,115
16793,,Savannah,F,Hernandez,,8483 Wilke Drive,,Santa Cruz,California,United States,95062,939-555-0179,5/7/1947,Bachelors ,Management,F,S,1,0,1,2,96275,61
23583,,Brianna,M,Martin,,9594 Zion Avenue,,N. Vancouver,British Columbia,Canada,V7L 4J4,810-555-0119,12/8/1973,Partial College,Skilled Manual,F,M,1,1,0,0,82960,49
15703,,Alison,,Chande,,Postfach 11 05 00,,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0110,5/6/1951,High School,Professional,F,M,1,2,2,5,99051,78
23067,,Kelli,M,Pal,,7450 Olivera Rd,,Burlingame,California,United States,94010,957-555-0193,2/4/1938,Graduate Degree,Management,F,M,1,2,0,3,81143,44
13469,,Bryce,L,Bailey,,3673 Serrana Court,,Tacoma,Washington,United States,98403,345-555-0161,10/10/1960,Partial College,Professional,M,S,1,1,3,3,122810,123
13813,,Kristen,,Sun,,"280, rue Lamarck",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0144,11/23/1963,Partial College,Clerical,F,M,0,0,3,3,54857,73
22269,,Caleb,,Yang,,2756 Sinclair Avenue,,Concord,California,United States,94519,109-555-0114,2/17/1969,Graduate Degree,Professional,M,M,1,3,5,5,118570,165
27530,,Maria,,Ross,,7134 Oakwood Cir,,Spring Valley,California,United States,91977,669-555-0171,5/22/1957,Partial High School,Skilled Manual,F,M,1,2,0,2,65851,51
11434,,Andre,,Lopez,,638 Shangri-la Rd.,,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0111,5/6/1951,Partial College,Professional,M,M,1,4,5,5,157571,160
14749,,Jose,C,Jenkins,,4920 Orange St,,Burbank,California,United States,91502,159-555-0110,4/27/1956,Partial College,Clerical,M,M,1,1,0,1,51121,74
20060,,Kayla,R,Jackson,,4684 Frigate Ct.,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0148,10/8/1971,High School,Manual,F,S,0,1,0,0,34765,41
13178,,Megan,W,Gray,,7048 Laurel,,Woodburn,Oregon,United States,97071,300-555-0144,4/18/1963,Bachelors ,Management,F,S,1,0,3,4,104738,79
16687,,Lawrence,C,Romero,,1386 Eastgate,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0194,4/11/1961,Partial College,Skilled Manual,M,S,0,1,0,1,87562,70
20789,,Miguel,,Williams,,5402 Panorama Drive,,Glendale,California,United States,91203,205-555-0175,7/15/1973,Graduate Degree,Skilled Manual,M,M,0,0,0,1,67893,76
25764,,Alexandria,,Price,,3061 6010th Avenue,,Bremerton,Washington,United States,98312,528-555-0160,3/17/1968,Partial College,Skilled Manual,F,S,0,3,4,4,112476,89
28080,,Isabella,,Peterson,,6868 Firestone,,Victoria,British Columbia,Canada,V8V,182-555-0156,9/25/1968,Partial College,Skilled Manual,F,S,0,2,4,4,89248,82
13473,,Logan,A,Hill,,5013 C Mt. Hood Ct.,,Coronado,California,United States,92118,228-555-0179,3/5/1954,Partial High School,Skilled Manual,M,M,0,2,0,3,97091,81
26009,,Luis,R,Foster,,9836 Hanson Lane,,Downey,California,United States,90241,239-555-0151,9/13/1959,Graduate Degree,Professional,M,M,1,3,5,5,119176,164
26214,,Christy,,Chande,,419 Mills Dr.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0136,8/10/1974,Bachelors ,Skilled Manual,F,M,1,0,1,1,50394,52
13134,,Sara,,Morgan,,317 Jacqueline Way,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0199,5/1/1934,Graduate Degree,Management,F,S,1,1,0,1,58770,38
16205,,Melanie,,Sanders,,"911bis, rue des Peupliers",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0157,4/1/1971,Partial College,Clerical,F,S,1,1,2,2,44078,52
21372,,Wayne,A,Raje,,2759 Carrick Ct.,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0196,3/18/1949,Partial High School,Clerical,M,S,1,2,1,2,18055,63
22880,,Ashley,M,Harris,,4430 Ardilla Road,,Corvallis,Oregon,United States,97330,676-555-0195,7/1/1960,High School,Skilled Manual,F,M,1,2,2,4,47971,67
24376,,Tommy,,Black,,2962 Ana Mile,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0137,7/13/1968,Bachelors ,Professional,M,M,1,4,5,5,104184,159
28535,,Leslie,M,Ferrier,,1513 Deercreek Ln.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0195,1/10/1968,Bachelors ,Professional,F,S,1,1,0,0,93844,48
13172,,Isabella,D,Cook,,5998 Hilltop Road,,Lynnwood,Washington,United States,98036,248-555-0151,9/18/1968,Bachelors ,Management,F,S,0,1,0,0,100131,52
15161,,Trinity,A,James,,1868 Alexander Pl,,Palo Alto,California,United States,94303,149-555-0196,8/16/1942,Bachelors ,Management,F,S,1,2,0,5,113432,48
19330,,Johnny,,Shen,,Parkstr 123,,München,Hessen,Germany,80074,1 (11) 500 555-0133,4/2/1965,High School,Manual,M,S,1,1,2,2,23113,78
24164,,Teresa,D,Gomez,,6258 Stinson,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0120,11/13/1977,High School,Manual,F,S,0,2,0,0,15496,36
29373,,Bobby,J,Subram,,4051 Sun View Terrace,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0118,7/25/1966,Bachelors ,Skilled Manual,M,M,1,2,1,1,63554,81
28234,,Jack,I,Nelson,,3624 Garaventa Drive,,Bellflower,California,United States,90706,262-555-0139,2/13/1965,Partial College,Professional,M,M,1,4,1,4,122900,106
29282,,Taylor,E,Jackson,,4845 Park Lane Circle,,Sooke,British Columbia,Canada,V0,559-555-0129,9/13/1949,High School,Professional,F,M,1,2,0,4,60617,43
14364,,Mario,H,Rai,,4420 Tuolumne St.,,Berkeley,California,United States,94704,404-555-0132,3/9/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,72916,76
13074,,Grace,A,Hughes,,6835 Lynwood Drive,,Spring Valley,California,United States,91977,867-555-0182,9/12/1976,Partial College,Professional,F,M,1,2,0,0,76234,54
16384,,Jada,,Reed,,2544 Ashley Way,,Newport Beach,California,United States,92625,878-555-0124,5/23/1959,Graduate Degree,Skilled Manual,F,S,1,0,0,4,90816,51
26656,,Amanda,,Hall,,3200 Vine Lane,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0169,2/26/1969,Bachelors ,Professional,F,M,0,0,0,2,104057,54
14835,,Melody,R,Saunders,,Winter der Böck 2550,,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0114,9/2/1978,Partial College,Clerical,F,S,1,1,4,4,49527,69
15388,,Victoria,,Smith,,581 Roanoke Dr.,,Downey,California,United States,90241,254-555-0158,1/19/1961,Bachelors ,Management,F,M,1,1,3,3,135040,88
12934,,Jason,A,Foster,,1472 South Creek Drive,,Lincoln Acres,California,United States,91950,779-555-0194,11/12/1969,Graduate Degree,Professional,M,S,1,0,0,3,138275,80
15671,,Lawrence,,Torres,,869 Welle Road,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0149,5/27/1969,Partial College,Manual,M,S,0,1,0,0,33940,61
29338,,Bridget,,Shan,,7929 Blocking Ct.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0160,8/21/1938,Bachelors ,Management,F,M,1,2,0,2,63015,42
23071,,Haley,,Gonzales,,9950 Edward Ave,,Concord,California,United States,94519,870-555-0130,6/8/1940,Graduate Degree,Management,F,M,0,2,0,5,96849,46
13992,,Gregory,,Xie,,5055 Quiz St.,,Burlingame,California,United States,94010,560-555-0183,6/6/1978,Partial College,Skilled Manual,M,S,0,2,0,0,86015,66
22964,,Eric,A,Hayes,,6991 Pembroke Dr,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0162,5/1/1935,Partial College,Clerical,M,S,0,2,0,2,43729,52
19435,,Benjamin,,Thompson,,3074 Columbia River Ct.,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0191,7/20/1969,Bachelors ,Clerical,M,M,0,0,0,0,63434,76
22462,,Lydia,,Chandra,,Winterfeldtstr 3539,,Duesseldorf,Hessen,Germany,40605,1 (11) 500 555-0170,1/5/1968,Partial College,Manual,F,S,0,1,1,1,26057,44
13895,,Isabella,,Brooks,,9471 Shell Dr.,,Bremerton,Washington,United States,98312,421-555-0139,12/25/1969,Graduate Degree,Professional,F,S,1,0,0,5,98621,51
12121,,Logan,H,Wilson,,6928 Toyon Dr.,,Milwaukie,Oregon,United States,97222,999-555-0111,9/25/1952,High School,Professional,M,S,1,2,1,3,92795,95
12947,,Isaiah,,Sanchez,,5340 Greenwood Circle,,Bellflower,California,United States,90706,100-555-0137,2/17/1964,Bachelors ,Professional,M,S,0,1,0,0,65697,71
20793,,Gary,L,Martin,,"88, avenue de Villiers",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0128,10/4/1970,Graduate Degree,Manual,M,S,1,0,0,0,45485,67
15250,,Jose,M,Scott,,4255 Collins Dr.,,Lemon Grove,California,United States,91945,222-555-0119,11/13/1980,High School,Skilled Manual,M,S,0,2,0,0,58507,60
27616,,Emma,W,Brown,,3455 Southbrook Dr.,,Lemon Grove,California,United States,91945,231-555-0147,12/11/1965,Bachelors ,Management,F,S,1,4,2,3,132050,73
24087,,Hannah,C,Wilson,,Wallstr 254,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0145,9/10/1964,Partial College,Manual,F,S,0,0,2,2,48227,64
19660,,Devin,,Hill,,5560 Hanover St.,,Santa Cruz,California,United States,95062,565-555-0115,2/4/1963,Bachelors ,Management,M,M,1,0,3,4,136771,130
15549,,Richard,R,Davis,,9363 Vista Bonita,# 123,Cliffside,British Columbia,Canada,V8Y 1L1,790-555-0114,6/6/1967,Partial College,Skilled Manual,M,S,0,1,0,0,60529,68
22917,,Maurice,,She,,7185 West Cliff Place,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0196,4/11/1966,Graduate Degree,Management,M,S,1,3,5,5,135374,151
12742,,Samantha,C,Martinez,,Unter Linden 44,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0164,11/22/1972,Partial College,Clerical,F,S,1,0,2,2,39355,56
21770,,Brandon,L,Thomas,,6155 Hawkridge Terr.,,Renton,Washington,United States,98055,350-555-0197,8/11/1946,Bachelors ,Management,M,M,1,2,0,4,102565,82
27366,,Bob,A,Alan,,2371 Deerfield Dr.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0179,4/10/1971,High School,Management,M,S,1,4,5,5,110020,147
20570,,George,L,Martinez,,6155 Hawkridge Terr.,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0168,8/11/1946,Partial College,Professional,M,M,1,4,4,4,165575,145
24366,,Melvin,,Luo,,2756 Sinclair Avenue,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0168,2/17/1969,Graduate Degree,Management,M,S,0,1,0,1,186611,88
26265,,Tammy,V,Lopez,,2131 Covington Court,,Beaverton,Oregon,United States,97005,161-555-0181,10/10/1956,Partial High School,Clerical,F,S,0,2,0,3,12107,41
27758,,Sara,P,Cox,,7218 Canyon Way,,Vancouver,British Columbia,Canada,V7L 4J4,382-555-0179,3/17/1965,Bachelors ,Skilled Manual,F,M,1,3,3,3,45680,75
18996,,Katherine,,Turner,,5277 Steven Way,,West Covina,California,United States,91791,915-555-0169,11/13/1947,Partial College,Professional,F,M,1,1,1,2,70564,63
23159,,Dalton,,Phillips,,5697 Alovera Road,,Beverly Hills,California,United States,90210,636-555-0191,1/2/1971,Graduate Degree,Professional,M,M,1,0,0,2,103417,80
28891,,Jasmine,,Smith,,9645 Pimlico Drive,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0113,11/1/1945,Partial College,Professional,F,S,0,4,4,4,130831,85
14255,,Jonathan,L,Jackson,,40 Ellis St.,,Bothell,Washington,United States,98011,674-555-0110,2/26/1943,Bachelors ,Management,M,S,1,3,4,4,172254,130
16974,,Paige,,Rivera,,5267 Counting Drive,,Burien,Washington,United States,98168,411-555-0124,6/28/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,42948,60
26079,,Ryan,,Robinson,,5889 Kenwal Rd.,,Bellingham,Washington,United States,98225,145-555-0138,9/13/1962,Partial College,Professional,M,M,1,4,4,5,129364,149
24135,,Martin,D,Martinez,,"34, place de Brazaville",,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0180,9/2/1975,Partial College,Clerical,M,S,0,1,0,0,43792,60
27973,,Randall,,Serrano,,1095 Collins Drive,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0182,11/26/1973,High School,Management,M,M,1,2,5,5,127154,161
20834,,Brenda,C,Kapoor,,3122 San Marino Ct.,,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0193,7/27/1960,Graduate Degree,Clerical,F,S,1,0,0,3,57339,48
25403,,Jasmine,E,Clark,,5234 Martindale,,Santa Monica,California,United States,90401,783-555-0154,5/13/1969,Graduate Degree,Professional,F,S,0,0,0,1,100542,55
11132,,Melissa,E,Richardson,,6832 Fruitwood Dr,,Langford,British Columbia,Canada,V9,928-555-0118,10/26/1980,High School,Skilled Manual,F,S,0,2,0,0,44139,40
